Run#	1829	1828	1827	1824	1823
PMT 6	700	725	750	775	800
1   	89.8	85.7	80.5	76.3	73.3	
2	45.6	42.8	41.8	30.3	40.5
3	333.2	312.1	284.5	254.8	234.9
4	60.2	55.6	51.9	49.5	49.0
5	40.8	38.3	37.5	38.8	39.3
6	30.5	28.6	28.0	29.3	29.8
7	29.1	27.2	26.9	28.0	28.0
8	20.8	18.3	18.0	19.3	19.4
9	24.9	25.6	24.2	25.1	25.6
10	31.2	30.1	30.1	31.2	31.7
11	29.7	28.2	28.1	28.8	29.3
12	31.5	30.3	30.1	31.3	32.1
13	0.0	0.0	0.0	0.0	0.0
14	36.6	34.4	33.7	34.9	35.1
15	63.5	58.4	54.7	53.4	52.3
16	0.0	0.0	0.0	0.0	0.0
