Run#	1829	1828	1827	1824	1823
PMT 12	700	725	750	775	800
1   	85.9	79.9	73.9	69.5	65.6	
2	54.2	51.5	48.4	47.1	46.6
3	44.3	41.4	38.8	37.3	36.5
4	53.7	51.5	48.6	45.6	43.3	
5	46.4	43.0	40.1	39.3	38.4
6	43.6	41.4	38.6	36.7	33.6
7	32.0	29.0	27.3	27.0	26.1
8	45.4	43.3	40.4	37.9	34.6
9	38.3	26.6	34.3	32.9	31.8
10	33.2	31.5	29.3	28.0	27.4
11	27.7	26.1	24.9	24.5	24.7
12	40.2	38.6	35.3	33.5	32.8
13	0	0	0	0	0
14	46.3	42.9	39.8	38.9	37.4
15	52.7	49.0	45.7	44.4	42.1
16	0	0	0	0	0
