Run#	1829	1828	1827	1824	1823
PMT 10	700	725	750	775	800
1   	34.5	32.6	32.6	32.9	33.6		
2	42.6	40.8	40.2	41.4	42.1
3	38.7	37.6	37.6	38.1	38.7
4	40.6	37.7	35.8	35.0	34.9	
5	47.1	43.6	40.7	39.0	37.6
6	36.8	33.7	31.6	31.6	30.4
7	36.6	34.2	33.6	34.1	33.6
8	37.3	34.2	30.8	28.5	26.0
9	36.5	34.6	33.2	32.6	32.8
10	28.0	26.9	26.6	26.8	27.1
11	0	0	0	0	0
12	46.7	43.3	39.9	37.8	36.4
13	64.4	61.1	56.3	53.0	48.6
14	35.5	35.8	33.7	33.8	32.9
15	35.2	32.8	31.9	33.0	32.5
16	0	0	0	0	0
