PMT 2	700	725	750	775	800
1	0	0	0	0	34
2	0	0	0	0	34
3	0	0	0	0	0
4	0	0	0	0	0
5	0	0	0	0	0
6	0	0	32	34	40
7	0	0	0	0	31
8	0	0	0	0	0
9	0	0	0	0	30
10	0	0	30	30	34
11	0	0	0	0	0
12	0	0	0	0	0
13	0	0	0	0	0
14	0	0	0	30	33
15	0	0	0	0	32
16	0	0	0	0	0
