Run#	2031	2032	2033	2034	2035
PMT 1	700	725	750	775	800
1   	42.0	41.9	42.9	44.1	44.9
2	42.9	42.7	43.8	44.6	45.5
3	37.8	37.8	38.0	38.8	39.2
4	43.1	42.9	43.3	44.6	45.2
5	49.4	47.8	47.8	48.5	49.6
6	34.8	35.4	36.1	36.7	37.1
7	37.2	36.6	36.7	37.1	37.7
8	40.7	39.6	39.3	40.3	40.8
9	0	0	0	0	0
10	48.5	46.8	46.4	46.8	47.6
11	56.1	53.0	50.6	50.4	50.9
12	45.0	44.1	44.1	44.8	45.1
13	0	0	0	0	0
14	70.6	65.8	63.4	62.7	63.7
15	78.2	73.3	69.5	68.1	68.2
16	55.7	54.0	53.5	54.3	55.1

