Run#	1929	1928	1927	1926	1925
PMT 6	700	725	750	775	800
1   	0.0	0.0	0.0	0.0	0.0
2	51.4	49.0	46.1	45.8	46.1
3	60.2	342.7	309.6	292.7	268.1
4	60.6	53.3	61.5	58.1	55.7
5	43.8	41.5	41.2	42.2	42.7
6	36.7	33.7	32.2	32.5	32.8
7	30.4	29.1	28.8	29.8	30.2
8	26.6	24.4	23.4	23.7	24.3
9	27.1	26.2	26.1	27.1	27.5
10	33.8	33.1	32.7	33.5	34.0
11	29.4	29.0	29.3	30.6	31.1
12	34.2	33.0	33.0	33.8	34.3
13	61.2	57.4	52.8	50.8	49.4
14	41.0	38.7	37.5	38.3	38.6
15	0.0	0.0	0.0	0.0	0.0
16	43.5	40.7	39.3	39.6	40.6
