PMT 11	700	725	750	775	800
1	0	0	0	0	0
2	0	0	0	30	34
3	0	0	0	0	0
4	0	0	0	0	0
5	0	0	0	0	0
6	0	0	0	0	0
7	0	0	0	0	0
8	0	0	0	0	0
9	0	0	0	30	40
10	0	0	0	0	0
11	0	31	32	40	41
12	0	0	53	54	56
13	0	0	0	0	0
14	0	0	0	0	0
15	0	0	0	30	41
16	0	0	0	0	0
