PMT 3	700	725	750	775	800
1   	34	34	34	35	38
2	33	34	34	40	39
3	33	34	34	35	40
4	34	35	34	35	39
5	34	34	34	34	38
6	32	34	34	40	41
7	34	34	40	42	42
8	35	35	36	42	43
9	32	33	38	40	42
10	0	0	0	0	0
11	30	35	35	33	33
12	34	34	40	40	42
13	35	34	38	40	43
14	35	34	35	35	40
15	34	34	40	41	42
16	0	0	0	0	0
