PMT 5	700	725	750	775	800
1   	0	0	0	33	34
2	0	0	0	0	0
3	0	0	0	34	34
4	0	0	0	0	0
5	31	34	34	36	42
6	32	34	34	36	38
7	33	33	34	36	41
8	31	34	34	36	42
9	34	34	34	37	40
10	36	36	37	40	40
11	37	38	38	39	40
12	35	35	36	39	40
13	0	0	0	0	0
14	0	0	0	0	0
15	34	34	34	36	42
16	0	0	0	0	0
