Run#	1829	1828	1827	1824	1823
PMT 11	700	725	750	775	800
1   	43.4	40.4	39.2	38.4	38.9
2	29.2	28.2	28.1	28.7	29.3
3	43.3	41.4	40.6	41.0	41.6
4	37.8	35.4	34.7	35.0	35.4
5	41.0	37.6	35.8	36.6	36.4
6	58.8	53.7	48.8	47.0	44.8
7	70.9	65.2	60.7	59.6	58.5
8	61.6	55.3	50.4	48.0	46.0
9	24.3	23.1	23.3	24.1	24.4
10	32.5	30.4	29.9	30.1	30.0
11	19.2	19.2	19.5	19.9	19.9	
12	102.3	88.0	86.6	112.1	75.2
13	0	0	0	0	0
14	54.0	49.3	44.6	43.3	42.5
15	38.9	35.6	34.2	35.2	35.3
16	0	0	0	0	0
