PMT 1	700	725	750	775	800
1   	0	0	0	0	0
2	32	34	35	35	35
3	34	34	35	35	35
4	33	42	42	48	50
5	34	43	43	43	42
6	34	34	34	44	34
7	34	34	35	35	42
8	35	36	35	44	35
9	33	35	33	34	34
10	34	36	34	34	34
11	30	35	34	34	34
12	32	34	34	34	34
13	34	34	34	35	34
14	0	0	0	0	0
15	30	34	35	34	34
16	30	34	35	34	34
