Run#	1981	1980	1977	1976	1973
PMT 4	700	725	750	775	800
1	51.3	48.3	46.3	46.3	47.2
2	134.5	127.2	118.9	109.8	104.7
3	50.1	46.2	43.5	42.8	43.0
4	51.5	48.2	46.7	47.1	47.8
5	42.9	40.0	37.3	36.4	36.4
6	61.0	55.8	51.7	50.0	49.6
7	56.2	51.8	47.6	45.5	45.2
8	39.8	37.8	37.4	38.0	38.5
9	32.2	30.5	29.9	30.3	30.9
10	26.7	25.9	26.0	26.6	26.9
11	30.0	29.6	30.3	30.8	31.4
12	52.7	48.1	44.9	43.7	44.2
13	0	0	0	0	0
14	69.5	64.7	59.3	56.2	54.7	
15	36.4	34.7	33.9	34.4	35.2
16	0	0	0	0	0
