Run#	1981	1980	1977	1976	1973
PMT 3	700	725	750	775	800
1	35.5	33.7	33.4	33.7	34.7
2	58.7	54.9	51.6	50.3	50.2
3	38.0	35.9	35.3	35.3	36.3
4	49.5	45.7	42.0	39.1	38.3
5	32.1	30.8	30.9	31.2	31.6
6	0	0	0	0	0
7	25.1	24.3	24.5	24.8	22.4
8	31.3	30.3	30.5	31.1	31.4
9	25.6	24.9	25.2	25.5	26.1
10	33.5	31.0	29.5	28.7	28.9
11	100.6	238.8	243.5	219.4	193.4
12	34.1	31.3	29.9	29.2	29.5
13	44.2	40.6	37.6	35.9	34.8
14	26.8	26.2	26.6	27.0	27.5	
15	48.6	44.5	40.9	38.5	37.7
16	0	0	0	0	0
