Run#	1981	1980	1977	1976	1973
PMT 5	700	725	750	775	800
1	71.8	65.6	60.7	55.4	51.3
2	123.7	123.3	112.3	51.6	98.1
3	91.4	85.2	79.8	73.3	68.8
4	292.5	237.2	200.5	196.2	177.8
5	40.0	37.1	34.8	34.2	34.3
6	39.5	36.5	34.8	34.0	33.8
7	0	0	0	0	0
8	55.0	52.0	47.0	43.9	40.2
9	34.1	32.0	30.7	30.3	30.6
10	26.5	25.0	24.1	24.0	24.3
11	25.1	23.9	23.7	24.0	24.6
12	33.7	31.2	29.6	29.3	29.3
13	40.3	37.6	36.3	36.1	36.1
14	123.1	124.4	566.6	450.8	394.4	
15	40.6	37.9	36.24	35.8	35.9
16	0	0	0	0	0
