Run#	1578	1575	1574	1573	1566
PMT 7	700V	725V	750V	775V	800V
1	35.7	33.7	33.7	36.3	35.6
2	28.2	27.3	27.8	29.9	28.9
3	32.1	30.0	29.8	31.7	30.8
4	0.0	0.0	0.0	0.0	0.0
5	28.2	27.0	27.8	29.8	29.7
6	38.1	33.5	31.9	33.1	33.2
7	41.2	35.7	33.7	34.3	34.2
8	31.6	27.4	26.4	27.7	27.6
9	49.3	44.6	42.7	43.0	42.8
10	35.9	33.7	33.1	34.6	34.7
11	31.5	30.1	29.8	31.3	31.3
12	27.9	27.0	27.4	29.6	29.4
13	46.0	40.2	38.5	40.3	41.5
14	38.8	35.1	34.3	36.3	37.6
15	31.0	28.4	28.9	31.2	32.6
16	0.0	0.0	0.0	0.0	0.0
