Pixel	700	725	750	775	800
1	0	28	30	32	32
2	0	30	32	32	38
3	29	30	33	35	36
4	30	32	33	34	35
5	0	28	32	34	38
6	0	30	32	34	36
7	33	34	36	38	40
8	33	34	35	38	40
9	0	0	26	30	34
10	0	28	30	32	38
11	32	32	34	34	40
12	0	0	26	30	34
13	0	0	0	26	32
14	0	0	0	0	0
15	30	32	34	34	38
16	0	0	0	0	0
