Run#	1982	1979	1978	1975	1974
PMT 8	700	725	750	775	800
1	75.4	71.9	68.0	63.4	62.3
2	56.3	52.6	50.1	49.4	50.0
3	55.4	52.3	49.6	47.6	46.8
4	44.8	42.3	40.7	40.4	41.3
5	50.5	47.6	45.1	43.7	44.1
6	52.4	49.1	47.3	46.6	47.3
7	42.2	39.7	38.0	37.4	37.7
8	42.8	39.3	37.3	36.6	37.0
9	56.1	52.8	50.7	48.5	49.0
10	54.5	51.5	48.3	46.2	46.3
11	54.6	51.5	46.9	43.2	40.5
12	65.9	62.1	58.2	53.8	51.8
13	213.4	109.6	293.7	205.7	201.8
14	42.0	39.3	38.2	37.2	37.6	
15	0	0	0	0	0
16	0	0	0	0	0
