Run#	1982	1979	1978	1975	1974
PMT 14	700	725	750	775	800
1	54.4	54.8	75.8	58.7	63.0
2	54.8	51.8	50.1	50.6	51.2
3	87.5	66.4	86.0	75.5	63.4
4	76.6	73.1	68.1	65.1	63.4
5	45.7	42.9	42.1	42.4	43.0
6	38.3	34.4	33.1	34.4	35.5
7	53.1	49.8	48.1	48.4	49.2
8	69.9	65.3	62.8	57.8	55.5
9	36.2	34.6	34.5	35.4	36.5
10	32.1	30.9	30.6	32.0	32.7
11	39.2	37.2	36.4	37.3	38.2
12	55.7	52.9	49.2	48.1	48.0
13	0	0	0	0	0
14	54.8	52.2	48.9	46.5	45.7	
15	56.1	53.9	50.8	47.6	47.5
16	0	0	0	0	0
