Run#	1981	1980	1977	1976	1973
PMT 7	700	725	750	775	800
1	47.5	43.5	41.7	41.0	41.0
2	34.1	31.4	30.5	30.5 	30.4
3	38.4	35.4	33.6	32.9	32.6
4	53.3	49.5	47.5	46.5	46.6
5	36.3	33.8	32.5	32.0	32.0
6	39.8	37.7	36.6	36.3	36.7
7	40.4	37.8	36.8	36.6	37.1
8	41.0	38.0	35.2	33.3	32.7
9	53.4	50.4	47.6	46.2	45.7
10	38.2	36.2	35.2	35.1	35.4
11	34.3	32.4	32.2	32.4	32.8
12	32.6	30.7	30.5	30.6	31.1
13	0	0	0	0	0
14	51.4	48.3	45.5	43.0	42.7	
15	42.9	39.9	38.2	37.2	37.3
16	0	0	0	0	0
