Pixel	700	725	750	775	800
1	30	32	35	36	40
2	0	0	0	0	0
3	0	0	28	32	32
4	0	28	32	34	38
5	0	30	32	34	40
6	0	0	0	26	32
7	0	0	0	26	32
8	32	34	36	40	43
9	34	36	38	40	42
10	36	38	39	39	40
11	34	36	40	40	42
12	0	0	30	30	33
13	0	0	0	0	0
14	0	0	0	0	26
15	34	38	39	42	42
16	0	0	0	0	0
