PMT 13	700	725	750	775	800
1	0	0	0	0	0
2	0	0	0	0	0
3	0	0	0	30	32
4	0	0	0	0	0
5	0	0	0	30	32
6	0	0	0	0	0
7	30	32	32	34	35
8	32	32	34	35	36
9	0	0	0	0	0
10	31	32	35	38	38
11	0	0	30	34	34
12	0	0	0	0	0
13	0	0	0	0	0
14	0	0	0	0	0
15	0	0	0	0	0
16	0	0	0	0	0
