PMT 14	700	725	750	775	800
1   	34	34	40	48	49
2	32	34	34	34	34
3	32	32	40	46	48
4	32	38	40	46	48
5	32	34	33	34	34
6	32	34	34	34	34
7	32	34	34	34	34
8	32	34	41	48	48
9	32	34	34	34	34
10	32	34	34	34	34
11	32	34	34	34	34
12	32	34	41	41	41
13	0	0	0	0	0
14	32	41	41	50	41
15	41	41	41	50	41
16	0	0	0	0	0
