Run#	1929	1928	1927	1926	1925
PMT 4	700	725	750	775	800
1   	47.1	45.3	45.1	46.5	47.7
2	128.3	119.3	110.9	106.0	103.0
3	45.5	44.6	45.0	46.7	48.3
4	50.5	48.6	48.0	49.4	51.2
5	35.9	35.4	35.8	37.2	37.7
6	52.1	48.3	46.4	47.8	49.3
7	0.0	0.0	0.0	0.0	0.0
8	41.0	38.7	38.1	39.0	40.0
9	29.4	29.1	29.5	30.7	31.2
10	25.7	25.7	26.5	27.5	27.8
11	0.0	0.0	0.0	0.0	0.0
12	55.6	51.1	47.4	47.1	47.6
13	58.2	54.8	53.1	54.4	64.3
14	60.3	60.3	54.6	54.0	54.2
15	34.1	33.3	33.4	35.2	36.4
16	39.7	38.3	38.1	39.7	40.7
