Run#	1539	1537	1536	1534	1533
PMT 13	700	725	750	775	800
1	0	0	0	0	0
2	60.6	59.8	60.6	62.3	64.4
3	40.6	41.3	42.5	43.2	43.8
4	75.5	69.5	66.1	65.1	64.5
5	41.4	41.8	43.6	44.7	45.3
6	48.6	45.6	45.2	45.9	46.3
7	11.3	12.1	13.4	13.8	14.3
8	13.2	12.9	13.9	14.5	15.2
9	40.5	39.3	39.8	40.7	41.8
10	27.4	28.0	28.9	29.4	29.2
11	30.7	31.1	31.9	32.5	32.5
12	79.7	75.5	69.5	67.4	66.7
13	46.5	44.0	43.7	45.0	46.7
14	53.5	52.9	54.1	55.3	56.4
15	41.4	41.6	42.6	43.8	44.3
16	0	0	0	0	0
