Pixel	700	725	750	775	800
1	0	27	30	32	32
2	28	30	32	34	34
3	0	0	28	30	34
4	0	0	0	0	0
5	28	30	32	33	34
6	31	33	34	34	34
7	29	30	32	34	34
8	31	33	34	35	36
9	32	33	35	36	38
10	34	34	35	35	36
11	33	34	35	35	37
12	32	34	34	34	35
13	28	30	33	34	35
14	0	0	0	0	0
15	30	32	34	35	36
16	0	0	0	25	25
