Pixel	700	725	750	775	800
1	32	33	34	38	40
2	32	34	34	37	40
3	32	33	35	38	40
4	32	33	34	39	40
5	32	32	34	40	42
6	0	0	0	0	0
7	34	34	36	40	42
8	33	34	36	41	42
9	31	32	33	39	40
10	32	32	33	39	40
11	0	32	32	38	40
12	34	34	34	40	42
13	0	0	0	0	0
14	0	0	32	39	40
15	0	0	30	39	40
16	32	34	35	40	40
